Club Logo,Preferred Foot,Flag,Work Rate,Weak Foot,Club,Contract Valid Until,Overall,International Reputation,Height,Photo,Potential,Nationality,Name,ID,Value,Body Type,Wage,Skill Moves,Real Face,Position,Weight,Special,Age
https://cdn.sofifa.com/teams/1799/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,Medium/ Medium,2.0,Crystal Palace,2022,75.0,2.0,175cm,https://cdn.sofifa.com/players/190/456/22_60.png,75.0,England,N. Clyne,190456.0,€4.8M,Normal (170-185),€42K,3.0,Yes,"<span class=""pos pos28"">SUB",67kg,1938.0,30.0
https://cdn.sofifa.com/teams/1/30.png,Right,https://cdn.sofifa.com/flags/be.png,Medium/ Medium,3.0,Arsenal,2026,73.0,1.0,183cm,https://cdn.sofifa.com/players/241/928/22_60.png,82.0,Belgium,A. Sambi Lokonga,241928.0,€7M,Lean (170-185),€40K,3.0,No,"<span class=""pos pos28"">SUB",73kg,1938.0,21.0
https://cdn.sofifa.com/teams/236/30.png,Right,https://cdn.sofifa.com/flags/co.png,,4.0,FC Porto,2024,80.0,1.0,180cm,https://cdn.sofifa.com/players/241/084/22_60.png,86.0,Colombia,L. Díaz,241084.0,€33.5M,Lean (170-185),,4.0,Yes,"<span class=""pos pos16"">LM",73kg,,24.0
https://cdn.sofifa.com/teams/1750/30.png,Left,https://cdn.sofifa.com/flags/ba.png,High/ Medium,4.0,KSV Cercle Brugge,2023,71.0,1.0,168cm,https://cdn.sofifa.com/players/247/144/22_60.png,74.0,Bosnia and Herzegovina,D. Hotić,247144.0,€2.5M,Normal (170-),€8K,4.0,No,"<span class=""pos pos28"">SUB",69kg,1938.0,25.0
https://cdn.sofifa.com/teams/17/30.png,Right,https://cdn.sofifa.com/flags/gb-sct.png,High/ Medium,3.0,Southampton,,76.0,,178cm,https://cdn.sofifa.com/players/226/093/22_60.png,81.0,Scotland,C. Adams,226093.0,€11.5M,Stocky (170-185),€46K,3.0,Yes,"<span class=""pos pos24"">RS",70kg,1937.0,24.0
https://cdn.sofifa.com/teams/462/30.png,Right,https://cdn.sofifa.com/flags/es.png,High/ Medium,3.0,Real Valladolid CF,2022,72.0,1.0,174cm,https://cdn.sofifa.com/players/204/526/22_60.png,72.0,Spain,Hervías,204526.0,€2.4M,Normal (170-185),€9K,4.0,No,"<span class=""pos pos28"">SUB",67kg,1937.0,28.0
https://cdn.sofifa.com/teams/480/30.png,Left,https://cdn.sofifa.com/flags/pt.png,Medium/ Medium,3.0,Rayo Vallecano,"Jun 30, 2022",75.0,1.0,170cm,https://cdn.sofifa.com/players/209/289/22_60.png,76.0,Portugal,Kévin Rodrigues,209289.0,€6M,Normal (170-),€26K,3.0,Yes,"<span class=""pos pos28"">SUB",70kg,1937.0,27.0
https://cdn.sofifa.com/teams/74/30.png,Left,https://cdn.sofifa.com/flags/no.png,High/ High,3.0,Stade Rennais FC,2024,75.0,2.0,174cm,https://cdn.sofifa.com/players/219/466/22_60.png,77.0,Norway,B. Meling,219466.0,€6.5M,Lean (170-185),€36K,3.0,No,"<span class=""pos pos7"">LB",64kg,1937.0,26.0
https://cdn.sofifa.com/teams/110406/30.png,Right,https://cdn.sofifa.com/flags/ar.png,Low/ Medium,3.0,Club Atlético Colón,2022,74.0,1.0,176cm,https://cdn.sofifa.com/players/215/157/22_60.png,74.0,Argentina,F. Lértora,215157.0,€3.5M,Normal (170-185),€12K,2.0,No,"<span class=""pos pos9"">RDM",73kg,1937.0,
https://cdn.sofifa.com/teams/1943/30.png,Left,https://cdn.sofifa.com/flags/gb-wls.png,High/ Medium,4.0,,2022,76.0,1.0,183cm,https://cdn.sofifa.com/players/220/196/22_60.png,82.0,Wales,D. Brooks,220196.0,€12M,Lean (170-185),€33K,4.0,Yes,"<span class=""pos pos23"">RW",62kg,1937.0,23.0
https://cdn.sofifa.com/teams/1960/30.png,Left,https://cdn.sofifa.com/flags/gb-eng.png,Medium/ High,5.0,Swansea City,2022,74.0,1.0,178cm,https://cdn.sofifa.com/players/212/118/22_60.png,76.0,England,M. Grimes,212118.0,€5.5M,Lean (170-185),€24K,3.0,Yes,"<span class=""pos pos14"">CM",,1937.0,25.0
https://cdn.sofifa.com/teams/110/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,Low/ High,3.0,Wolverhampton Wanderers,2025,79.0,1.0,186cm,https://cdn.sofifa.com/players/202/048/22_60.png,81.0,England,,202048.0,€17.5M,Normal (185+),€80K,2.0,Yes,"<span class=""pos pos5"">CB",80kg,1937.0,28.0
https://cdn.sofifa.com/teams/112172/30.png,Right,https://cdn.sofifa.com/flags/us.png,High/ High,3.0,RB Leipzig,2025,77.0,2.0,175cm,https://cdn.sofifa.com/players/232/999/22_60.png,83.0,United States,T. Adams,232999.0,€15.5M,Normal (170-185),€49K,3.0,Yes,"<span class=""pos pos28"">SUB",72kg,1937.0,22.0
https://cdn.sofifa.com/teams/15005/30.png,Right,https://cdn.sofifa.com/flags/mx.png,Medium/ High,4.0,SV Zulte Waregem,2022,70.0,1.0,174cm,https://cdn.sofifa.com/players/221/433/22_60.png,74.0,Mexico,O. Govea,221433.0,€2.2M,Normal (170-185),€8K,3.0,No,"<span class=""pos pos28"">SUB",,1937.0,25.0
https://cdn.sofifa.com/teams/1799/30.png,Right,https://cdn.sofifa.com/flags/gb-eng.png,Medium/ Medium,3.0,Crystal Palace,2025,77.0,1.0,178cm,https://cdn.sofifa.com/players/235/794/22_60.png,83.0,England,E. Eze,235794.0,€16.5M,Lean (170-185),€45K,4.0,Yes,"<span class=""pos pos28"">SUB",67kg,1936.0,23.0
https://cdn.sofifa.com/teams/1473/30.png,Right,,High/ High,3.0,Ulsan Hyundai FC,2022,72.0,1.0,177cm,https://cdn.sofifa.com/players/199/231/22_60.png,72.0,Korea Republic,Kim Tae Hwan,199231.0,€1.7M,Normal (170-185),€8K,3.0,No,"<span class=""pos pos3"">RB",72kg,1936.0,31.0
https://cdn.sofifa.com/teams/2014/30.png,Right,,Medium/ Medium,3.0,Royale Union Saint-Gilloise,2024,69.0,1.0,182cm,https://cdn.sofifa.com/players/210/739/22_60.png,70.0,Denmark,C. Nielsen,210739.0,€1.6M,Normal (170-185),€8K,3.0,No,"<span class=""pos pos13"">RCM",76kg,1936.0,27.0
https://cdn.sofifa.com/teams/1819/30.png,Right,https://cdn.sofifa.com/flags/ga.png,High/ High,4.0,,2023,76.0,2.0,180cm,https://cdn.sofifa.com/players/225/951/22_60.png,77.0,Gabon,D. Bouanga,225951.0,€9M,Normal (170-185),€30K,4.0,No,"<span class=""pos pos12"">RM",70kg,1936.0,26.0
https://cdn.sofifa.com/teams/1923/30.png,Right,https://cdn.sofifa.com/flags/cd.png,Medium/ Medium,3.0,Luton Town,2024,70.0,1.0,175cm,https://cdn.sofifa.com/players/207/956/22_60.png,71.0,Congo DR,P. Mpanzu,207956.0,€1.8M,Stocky (170-185),,3.0,No,"<span class=""pos pos15"">LCM",74kg,1936.0,27.0
https://cdn.sofifa.com/teams/468/30.png,Left,https://cdn.sofifa.com/flags/es.png,High/ Medium,2.0,Elche CF,2022,74.0,1.0,180cm,https://cdn.sofifa.com/players/189/172/22_60.png,74.0,Spain,Fidel,189172.0,€3.5M,Lean (170-185),€18K,3.0,No,"<span class=""pos pos15"">LCM",74kg,1936.0,31.0
https://cdn.sofifa.com/teams/111674/30.png,Right,https://cdn.sofifa.com/flags/br.png,High/ High,3.0,Al Shabab,2025,71.0,1.0,173cm,https://cdn.sofifa.com/players/251/775/22_60.png,76.0,Brazil,Paulinho,251775.0,€2.8M,Normal (170-185),€18K,3.0,No,"<span class=""pos pos28"">SUB",65kg,1936.0,24.0
https://cdn.sofifa.com/teams/695/30.png,Right,https://cdn.sofifa.com/flags/us.png,High/ High,4.0,FC Dallas,2021,72.0,1.0,185cm,https://cdn.sofifa.com/players/221/488/22_60.png,72.0,United States,R. Hollingshead,221488.0,€2M,Normal (185+),€6K,3.0,No,"<span class=""pos pos7"">LB",,1936.0,30.0
https://cdn.sofifa.com/teams/32/30.png,Right,https://cdn.sofifa.com/flags/de.png,High/ Medium,4.0,Bayer 04 Leverkusen,2026,78.0,2.0,176cm,https://cdn.sofifa.com/players/256/630/22_60.png,89.0,Germany,F. Wirtz,256630.0,€29.5M,Normal (170-185),€18K,4.0,Yes,"<span class=""pos pos18"">CAM",70kg,1935.0,18.0
https://cdn.sofifa.com/teams/246/30.png,Right,https://cdn.sofifa.com/flags/nl.png,Medium/ Medium,3.0,Feyenoord,"Jun 30, 2022",73.0,1.0,186cm,https://cdn.sofifa.com/players/235/663/22_60.png,79.0,Netherlands,G. Til,235663.0,€4.8M,Normal (185+),,3.0,No,"<span class=""pos pos18"">CAM",78kg,1935.0,
https://cdn.sofifa.com/teams/110062/30.png,Right,https://cdn.sofifa.com/flags/es.png,Medium/ Medium,3.0,Girona FC,2023,73.0,1.0,175cm,https://cdn.sofifa.com/players/194/761/22_60.png,73.0,Spain,Borja García,194761.0,€2.9M,Normal (170-185),€11K,3.0,Yes,"<span class=""pos pos28"">SUB",72kg,1935.0,
https://cdn.sofifa.com/teams/113142/30.png,Left,https://cdn.sofifa.com/flags/tr.png,High/ Medium,3.0,Aytemiz Alanyaspor,"Jun 30, 2022",72.0,1.0,180cm,https://cdn.sofifa.com/players/230/685/22_60.png,72.0,Turkey,E. Akbaba,230685.0,€2.4M,Lean (170-185),€37K,3.0,No,"<span class=""pos pos18"">CAM",73kg,1935.0,28.0
https://cdn.sofifa.com/teams/95/30.png,Left,,Medium/ Medium,,Leicester City,2024,78.0,1.0,185cm,https://cdn.sofifa.com/players/225/719/22_60.png,82.0,,K. Iheanacho,225719.0,€20.5M,Normal (185+),€83K,4.0,Yes,"<span class=""pos pos28"">SUB",82kg,1934.0,24.0
https://cdn.sofifa.com/teams/1808/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,4.0,Brighton & Hove Albion,2023,77.0,1.0,173cm,https://cdn.sofifa.com/players/211/784/22_60.png,82.0,France,N. Maupay,211784.0,€16M,Normal (170-185),€52K,3.0,Yes,"<span class=""pos pos24"">RS",69kg,1934.0,24.0
https://cdn.sofifa.com/teams/34/30.png,Left,https://cdn.sofifa.com/flags/de.png,Medium/ Medium,3.0,FC Schalke 04,2022,71.0,1.0,172cm,https://cdn.sofifa.com/players/199/353/22_60.png,71.0,Germany,M. Rzatkowski,199353.0,€1.5M,Normal (170-185),€9K,3.0,No,"<span class=""pos pos29"">RES",66kg,1934.0,31.0
https://cdn.sofifa.com/teams/1530/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,2.0,Angers SCO,2023,71.0,1.0,178cm,https://cdn.sofifa.com/players/225/855/22_60.png,72.0,France,A. Bobichon,225855.0,€2.2M,Normal (170-185),€14K,3.0,No,"<span class=""pos pos28"">SUB",75kg,1934.0,25.0
https://cdn.sofifa.com/teams/10029/30.png,Right,https://cdn.sofifa.com/flags/at.png,Medium/ Medium,3.0,TSG Hoffenheim,2022,78.0,2.0,187cm,https://cdn.sofifa.com/players/228/336/22_60.png,81.0,Austria,F. Grillitsch,228336.0,€18.5M,Lean (185+),€35K,3.0,Yes,"<span class=""pos pos11"">LDM",77kg,1934.0,25.0
https://cdn.sofifa.com/teams/74/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,4.0,Stade Rennais FC,2022,72.0,2.0,184cm,https://cdn.sofifa.com/players/197/813/22_60.png,72.0,France,J. Martin,197813.0,€1.9M,Normal (170-185),€29K,3.0,No,"<span class=""pos pos28"">SUB",76kg,1934.0,31.0
https://cdn.sofifa.com/teams/31/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ Medium,3.0,1. FC Köln,2023,73.0,1.0,180cm,https://cdn.sofifa.com/players/235/407/22_60.png,80.0,Germany,S. Özcan,235407.0,€6M,Stocky (170-185),€19K,3.0,Yes,"<span class=""pos pos28"">SUB",74kg,1934.0,23.0
https://cdn.sofifa.com/teams/245/30.png,Right,https://cdn.sofifa.com/flags/ci.png,High/ Medium,3.0,Ajax,2025,80.0,3.0,190cm,https://cdn.sofifa.com/players/205/693/22_60.png,81.0,Côte d'Ivoire,S. Haller,205693.0,€24.5M,Normal (185+),€23K,3.0,Yes,"<span class=""pos pos25"">ST",82kg,1934.0,27.0
https://cdn.sofifa.com/teams/112378/30.png,,https://cdn.sofifa.com/flags/gh.png,Medium/ Medium,4.0,Dalian Professional Football Club,2022,76.0,1.0,175cm,https://cdn.sofifa.com/players/224/540/22_60.png,80.0,Ghana,E. Boateng,224540.0,€10.5M,Lean (170-185),€17K,4.0,Yes,"<span class=""pos pos26"">LS",70kg,1934.0,25.0
https://cdn.sofifa.com/teams/1860/30.png,Right,https://cdn.sofifa.com/flags/uy.png,Medium/ Medium,3.0,Getafe CF,2023,79.0,1.0,175cm,https://cdn.sofifa.com/players/232/665/22_60.png,84.0,Uruguay,M. Arambarri,232665.0,€23.5M,Normal (170-185),€29K,3.0,No,"<span class=""pos pos9"">RDM",74kg,,25.0
https://cdn.sofifa.com/teams/10030/30.png,Left,https://cdn.sofifa.com/flags/de.png,Medium/ Low,2.0,SC Paderborn 07,2022,71.0,1.0,190cm,https://cdn.sofifa.com/players/192/449/22_60.png,71.0,Germany,M. Stiepermann,192449.0,€1.8M,Lean (185+),€11K,3.0,No,"<span class=""pos pos19"">LAM",86kg,1933.0,30.0
https://cdn.sofifa.com/teams/674/30.png,Right,https://cdn.sofifa.com/flags/be.png,Medium/ Medium,3.0,KAA Gent,2024,71.0,,187cm,https://cdn.sofifa.com/players/217/287/22_60.png,73.0,Belgium,J. De Sart,217287.0,€2.3M,Lean (185+),€14K,3.0,No,"<span class=""pos pos15"">LCM",73kg,1933.0,26.0
https://cdn.sofifa.com/teams/13/30.png,Right,https://cdn.sofifa.com/flags/gb-sct.png,Medium/ Medium,4.0,Newcastle United,2025,75.0,1.0,163cm,https://cdn.sofifa.com/players/207/807/22_60.png,75.0,Scotland,R. Fraser,207807.0,€6M,Stocky (170-),€36K,3.0,Yes,"<span class=""pos pos28"">SUB",70kg,1933.0,27.0
https://cdn.sofifa.com/teams/266/30.png,Right,https://cdn.sofifa.com/flags/cz.png,Medium/ Medium,4.0,SK Slavia Praha,2023,70.0,1.0,184cm,https://cdn.sofifa.com/players/264/335/22_60.png,81.0,Czech Republic,D. Samek,264335.0,€3.1M,Normal (170-185),€500,2.0,No,"<span class=""pos pos11"">LDM",80kg,1933.0,17.0
https://cdn.sofifa.com/teams/480/30.png,Right,https://cdn.sofifa.com/flags/pt.png,Medium/ Low,4.0,Rayo Vallecano,2025,73.0,1.0,190cm,https://cdn.sofifa.com/players/166/074/22_60.png,73.0,Portugal,Bebé,166074.0,,Normal (185+),€16K,3.0,Yes,"<span class=""pos pos28"">SUB",83kg,1933.0,30.0
https://cdn.sofifa.com/teams/1892/30.png,Right,https://cdn.sofifa.com/flags/br.png,Medium/ High,3.0,FC Paços de Ferreira,2022,71.0,1.0,175cm,https://cdn.sofifa.com/players/148/403/22_60.png,71.0,,Luíz Carlos,148403.0,€750K,Normal (170-185),€6K,3.0,No,"<span class=""pos pos13"">RCM",65kg,1933.0,35.0
https://cdn.sofifa.com/teams/1853/30.png,Right,https://cdn.sofifa.com/flags/es.png,High/ Medium,4.0,Levante Unión Deportiva,2022,72.0,2.0,177cm,https://cdn.sofifa.com/players/172/316/22_60.png,72.0,Spain,Coke,172316.0,€850K,Lean (170-185),€17K,3.0,Yes,"<span class=""pos pos28"">SUB",74kg,1933.0,34.0
https://cdn.sofifa.com/teams/52/30.png,Right,https://cdn.sofifa.com/flags/it.png,Medium/ Medium,3.0,Roma,2022,74.0,2.0,187cm,https://cdn.sofifa.com/players/189/484/22_60.png,74.0,Italy,D. Santon,189484.0,€3.6M,Normal (185+),€36K,3.0,Yes,"<span class=""pos pos28"">SUB",77kg,1933.0,30.0
https://cdn.sofifa.com/teams/68/30.png,Right,https://cdn.sofifa.com/flags/tn.png,High/ Medium,3.0,FC Metz,2024,75.0,1.0,185cm,https://cdn.sofifa.com/players/235/565/22_60.png,78.0,Tunisia,D. Bronn,235565.0,€6.5M,Normal (185+),€17K,2.0,No,"<span class=""pos pos4"">RCB",77kg,1933.0,26.0
https://cdn.sofifa.com/teams/1473/30.png,Left,https://cdn.sofifa.com/flags/kr.png,Medium/ Medium,3.0,Ulsan Hyundai FC,2022,71.0,1.0,177cm,https://cdn.sofifa.com/players/199/236/22_60.png,71.0,Korea Republic,Hong Chul,199236.0,€1.6M,Normal (170-185),€7K,3.0,No,"<span class=""pos pos7"">LB",71kg,1932.0,30.0
https://cdn.sofifa.com/teams/246/30.png,Left,https://cdn.sofifa.com/flags/nl.png,High/ Low,3.0,Feyenoord,2024,77.0,1.0,169cm,https://cdn.sofifa.com/players/238/041/22_60.png,82.0,Netherlands,T. Malacia,238041.0,€15M,Lean (170-),€8K,3.0,No,"<span class=""pos pos7"">LB",67kg,,21.0
https://cdn.sofifa.com/teams/59/30.png,Left,https://cdn.sofifa.com/flags/fr.png,Medium/ Low,4.0,FC Girondins de Bordeaux,2025,76.0,3.0,178cm,https://cdn.sofifa.com/players/161/648/21_60.png,76.0,France,21 H. Ben Arfa,161648.0,€4.7M,Normal (170-185),€30K,5.0,No,"<span class=""pos pos28"">SUB",65kg,1932.0,33.0
https://cdn.sofifa.com/teams/319/30.png,Left,https://cdn.sofifa.com/flags/se.png,Medium/ Medium,3.0,IFK Göteborg,2022,71.0,1.0,181cm,https://cdn.sofifa.com/players/144/429/22_60.png,71.0,Sweden,O. Wendt,144429.0,€575K,Normal (170-185),€3K,3.0,No,"<span class=""pos pos7"">LB",82kg,1932.0,35.0
https://cdn.sofifa.com/teams/101033/30.png,Right,https://cdn.sofifa.com/flags/cd.png,High/ Medium,4.0,İttifak Holding Konyaspor,2023,72.0,1.0,180cm,https://cdn.sofifa.com/players/187/858/22_60.png,72.0,Congo DR,P. Mpoku,187858.0,€2.3M,Normal (170-185),€14K,4.0,No,"<span class=""pos pos28"">SUB",79kg,1932.0,29.0
https://cdn.sofifa.com/teams/420/30.png,Left,https://cdn.sofifa.com/flags/de.png,Medium/ Low,3.0,Górnik Zabrze,2022,73.0,3.0,183cm,https://cdn.sofifa.com/players/150/516/22_60.png,73.0,Germany,L. Podolski,150516.0,€1M,Normal (170-185),€6K,3.0,Yes,"<span class=""pos pos28"">SUB",88kg,1932.0,36.0
https://cdn.sofifa.com/teams/254/30.png,Left,https://cdn.sofifa.com/flags/at.png,Medium/ Medium,4.0,SK Rapid Wien,2022,73.0,1.0,180cm,https://cdn.sofifa.com/players/238/988/22_60.png,77.0,Austria,M. Ullmann,238988.0,€3.9M,Normal (170-185),€21K,2.0,No,"<span class=""pos pos7"">LB",65kg,1932.0,25.0
https://cdn.sofifa.com/teams/1516/30.png,Right,https://cdn.sofifa.com/flags/se.png,Medium/ Medium,4.0,FC Midtjylland,2023,72.0,1.0,188cm,https://cdn.sofifa.com/players/244/472/22_60.png,82.0,Sweden,J. Cajuste,244472.0,€5M,Normal (185+),€15K,3.0,No,"<span class=""pos pos28"">SUB",77kg,1931.0,21.0
https://cdn.sofifa.com/teams/46/30.png,Right,https://cdn.sofifa.com/flags/es.png,Medium/ Medium,5.0,Lazio,2024,78.0,3.0,169cm,https://cdn.sofifa.com/players/189/505/22_60.png,78.0,Spain,Pedro,189505.0,€9M,Lean (170-),€61K,4.0,Yes,"<span class=""pos pos27"">LW",65kg,1931.0,33.0
https://cdn.sofifa.com/teams/11/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ High,3.0,Manchester United,2025,,3.0,191cm,https://cdn.sofifa.com/players/201/535/22_60.png,88.0,France,R. Varane,201535.0,€68.5M,Unique,€180K,2.0,Yes,"<span class=""pos pos4"">RCB",81kg,1931.0,28.0
https://cdn.sofifa.com/teams/14/30.png,Right,https://cdn.sofifa.com/flags/pt.png,Medium/ Medium,3.0,,2023,69.0,1.0,185cm,https://cdn.sofifa.com/players/218/623/22_60.png,69.0,Portugal,Cafú,218623.0,€1.2M,Stocky (185+),€21K,3.0,No,"<span class=""pos pos28"">SUB",82kg,1931.0,28.0
https://cdn.sofifa.com/teams/211/30.png,Right,https://cdn.sofifa.com/flags/mk.png,High/ High,3.0,Dinamo Zagreb,2023,76.0,1.0,185cm,https://cdn.sofifa.com/players/216/350/22_60.png,76.0,North Macedonia,A. Ademi,216350.0,€6.5M,Normal (185+),€900,3.0,No,"<span class=""pos pos11"">LDM",79kg,1931.0,30.0
https://cdn.sofifa.com/teams/232/30.png,Right,https://cdn.sofifa.com/flags/ba.png,High/ High,3.0,Standard de Liège,2023,73.0,1.0,178cm,https://cdn.sofifa.com/players/230/850/22_60.png,73.0,Bosnia and Herzegovina,G. Cimirot,230850.0,€2.7M,Normal (170-185),€13K,3.0,No,"<span class=""pos pos14"">CM",77kg,1930.0,28.0
https://cdn.sofifa.com/teams/481/30.png,Right,https://cdn.sofifa.com/flags/br.png,Medium/ High,4.0,Sevilla FC,2024,82.0,2.0,185cm,https://cdn.sofifa.com/players/219/693/22_60.png,84.0,Brazil,Diego Carlos,219693.0,€30.5M,Stocky (185+),€37K,,No,"<span class=""pos pos6"">LCB",86kg,1930.0,28.0
https://cdn.sofifa.com/teams/48/30.png,Right,https://cdn.sofifa.com/flags/mk.png,Medium/ Medium,4.0,Napoli,2025,73.0,2.0,184cm,https://cdn.sofifa.com/players/241/390/22_60.png,83.0,North Macedonia,E. Elmas,241390.0,€7M,Lean (170-185),€31K,3.0,No,"<span class=""pos pos28"">SUB",74kg,1929.0,21.0
https://cdn.sofifa.com/teams/101083/30.png,Right,https://cdn.sofifa.com/flags/ar.png,Medium/ Medium,3.0,Estudiantes de La Plata,2022,70.0,1.0,170cm,https://cdn.sofifa.com/players/215/155/22_60.png,70.0,Argentina,F. Zuqui,215155.0,€1.6M,Normal (170-),€8K,3.0,No,"<span class=""pos pos11"">LDM",65kg,1929.0,29.0
https://cdn.sofifa.com/teams/607/30.png,Right,https://cdn.sofifa.com/flags/br.png,High/ Medium,4.0,Al Ittihad,2022,77.0,2.0,174cm,https://cdn.sofifa.com/players/209/440/22_60.png,77.0,Brazil,Romarinho,209440.0,€10M,Lean (170-185),€39K,4.0,No,"<span class=""pos pos16"">LM",69kg,1929.0,30.0
https://cdn.sofifa.com/teams/112893/30.png,Left,https://cdn.sofifa.com/flags/gb-eng.png,High/ Medium,2.0,Inter Miami CF,2022,72.0,2.0,180cm,https://cdn.sofifa.com/players/186/115/22_60.png,72.0,England,K. Gibbs,186115.0,€1.7M,Lean (170-185),€6K,3.0,Yes,"<span class=""pos pos7"">LB",73kg,1929.0,31.0
https://cdn.sofifa.com/teams/378/30.png,Left,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,3.0,Stade Brestois 29,2024,75.0,1.0,172cm,https://cdn.sofifa.com/players/231/612/22_60.png,78.0,France,R. Del Castillo,231612.0,€7.5M,Normal (170-185),€18K,3.0,No,"<span class=""pos pos16"">LM",65kg,1929.0,25.0
https://cdn.sofifa.com/teams/688/30.png,Right,https://cdn.sofifa.com/flags/hn.png,High/ Medium,4.0,D.C. United,2021,,2.0,170cm,https://cdn.sofifa.com/players/198/705/22_60.png,70.0,Honduras,A. Najar,198705.0,€1.4M,Normal (170-),€5K,3.0,No,"<span class=""pos pos4"">RCB",69kg,1929.0,28.0
https://cdn.sofifa.com/teams/70/30.png,Right,https://cdn.sofifa.com/flags/fr.png,Medium/ Medium,3.0,Montpellier Hérault SC,2023,74.0,2.0,179cm,https://cdn.sofifa.com/players/193/470/22_60.png,74.0,France,A. Souquet,193470.0,€3.7M,Lean (170-185),€21K,3.0,No,"<span class=""pos pos28"">SUB",74kg,1928.0,29.0
https://cdn.sofifa.com/teams/111325/30.png,Right,https://cdn.sofifa.com/flags/uy.png,High/ Medium,3.0,Club Nacional de Football,2023,72.0,1.0,177cm,https://cdn.sofifa.com/players/241/004/22_60.png,77.0,Uruguay,F. Carballo,241004.0,€3.5M,Normal (170-185),€850,2.0,No,"<span class=""pos pos15"">LCM",72kg,1928.0,24.0
https://cdn.sofifa.com/teams/453/30.png,Right,https://cdn.sofifa.com/flags/sn.png,High/ Medium,4.0,RCD Mallorca,2025,76.0,1.0,173cm,https://cdn.sofifa.com/players/233/631/22_60.png,79.0,Senegal,A. Ndiaye,233631.0,€10M,Lean (170-185),€22K,4.0,No,"<span class=""pos pos28"">SUB",70kg,1928.0,24.0
https://cdn.sofifa.com/teams/68/30.png,Right,https://cdn.sofifa.com/flags/fr.png,High/ Medium,3.0,FC Metz,2024,73.0,2.0,178cm,https://cdn.sofifa.com/players/201/073/22_60.png,73.0,France,N. De Préville,201073.0,€2.9M,Normal (170-185),€16K,3.0,No,"<span class=""pos pos28"">SUB",78kg,1928.0,30.0
https://cdn.sofifa.com/teams/320/30.png,Right,https://cdn.sofifa.com/flags/no.png,High/ High,3.0,Malmö FF,2022,69.0,1.0,186cm,https://cdn.sofifa.com/players/183/339/22_60.png,69.0,Norway,J. Berget,183339.0,,Normal (185+),€5K,3.0,Yes,"<span class=""pos pos23"">RW",81kg,1928.0,
https://cdn.sofifa.com/teams/1968/30.png,Left,https://cdn.sofifa.com/flags/uy.png,High/ Medium,3.0,Cádiz CF,2023,75.0,1.0,172cm,https://cdn.sofifa.com/players/247/131/22_60.png,75.0,Uruguay,A. Espino,247131.0,€4.9M,Stocky (170-185),,2.0,No,"<span class=""pos pos7"">LB",71kg,1928.0,29.0
https://cdn.sofifa.com/teams/243/30.png,Right,https://cdn.sofifa.com/flags/br.png,Medium/ Medium,4.0,Real Madrid CF,2025,79.0,1.0,174cm,https://cdn.sofifa.com/players/243/812/22_60.png,88.0,Brazil,Rodrygo,243812.0,€38.5M,Lean (170-185),€115K,4.0,Yes,"<span class=""pos pos23"">RW",64kg,1928.0,20.0
https://cdn.sofifa.com/teams/237/30.png,Left,https://cdn.sofifa.com/flags/pt.png,High/ Medium,2.0,Sporting CP,"Jun 30, 2022",75.0,1.0,174cm,https://cdn.sofifa.com/players/235/172/22_60.png,85.0,,,235172.0,€12M,Lean (170-185),€49K,4.0,Yes,"<span class=""pos pos8"">LWB",67kg,1928.0,22.0
https://cdn.sofifa.com/teams/175/30.png,Right,https://cdn.sofifa.com/flags/de.png,Medium/ Medium,4.0,VfL Wolfsburg,2025,77.0,2.0,183cm,https://cdn.sofifa.com/players/216/497/22_60.png,78.0,Germany,M. Philipp,216497.0,,Lean (170-185),€59K,3.0,Yes,"<span class=""pos pos18"">CAM",79kg,1928.0,27.0
https://cdn.sofifa.com/teams/110373/30.png,Right,https://cdn.sofifa.com/flags/ml.png,Medium/ Medium,3.0,US Salernitana 1919,2025,73.0,1.0,183cm,https://cdn.sofifa.com/players/230/107/22_60.png,78.0,,L. Coulibaly,230107.0,€4.1M,Stocky (170-185),€28K,3.0,No,"<span class=""pos pos28"">SUB",77kg,1928.0,25.0
https://cdn.sofifa.com/teams/1842/30.png,Right,https://cdn.sofifa.com/flags/hr.png,High/ Medium,3.0,Cagliari,2024,74.0,2.0,180cm,https://cdn.sofifa.com/players/236/311/22_60.png,76.0,Croatia,M. Rog,236311.0,€5.5M,Normal (170-185),€26K,3.0,No,"<span class=""pos pos29"">RES",73kg,1928.0,25.0
https://cdn.sofifa.com/teams/245/30.png,Right,https://cdn.sofifa.com/flags/mx.png,Medium/ High,3.0,Ajax,2024,77.0,1.0,187cm,https://cdn.sofifa.com/players/235/844/22_60.png,83.0,Mexico,E. Álvarez,235844.0,€15.5M,Normal (185+),€14K,2.0,No,"<span class=""pos pos13"">RCM",73kg,1927.0,23.0
